time/episodes,time/fps,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/loss,train/learning_rate,train/n_updates
3732,1212,0.1,1000.0,2.39,3732000,3077,2.5064788133022375e-05,0.0001,920499
3736,1212,0.1,1000.0,2.93,3736000,3080,0.00010802883480209857,0.0001,921499
3740,1212,0.1,1000.0,2.91,3740000,3083,0.016863826662302017,0.0001,922499
3744,1212,0.1,1000.0,2.99,3744000,3087,0.007726856507360935,0.0001,923499
3748,1212,0.1,1000.0,2.8,3748000,3090,0.006238296162337065,0.0001,924499
3752,1212,0.1,1000.0,2.8,3752000,3094,1.6949663404375315e-05,0.0001,925499
3756,1212,0.1,1000.0,3.32,3756000,3097,0.000408725521992892,0.0001,926499
3760,1212,0.1,1000.0,3.2,3760000,3101,0.008358408696949482,0.0001,927499
3764,1212,0.1,1000.0,3.3,3764000,3104,0.00019033697026316077,0.0001,928499
3768,1212,0.1,1000.0,3.07,3768000,3108,6.090290116844699e-05,0.0001,929499
3772,1212,0.1,1000.0,2.86,3772000,3111,5.1389230065979064e-05,0.0001,930499
3776,1212,0.1,1000.0,2.75,3776000,3114,5.6098568165907636e-05,0.0001,931499
3780,1212,0.1,1000.0,2.75,3780000,3118,8.61798253026791e-06,0.0001,932499
3784,1212,0.1,1000.0,2.75,3784000,3121,1.5892144801910035e-05,0.0001,933499
3788,1212,0.1,1000.0,3.03,3788000,3125,0.00013782927999272943,0.0001,934499
3792,1212,0.1,1000.0,3.03,3792000,3128,0.00018467097834218293,0.0001,935499
3796,1212,0.1,1000.0,2.78,3796000,3131,0.00013711700739804655,0.0001,936499
3800,1212,0.1,1000.0,2.71,3800000,3135,2.048730311798863e-05,0.0001,937499
3804,1211,0.1,1000.0,2.5,3804000,3138,5.035940193920396e-05,0.0001,938499
3808,1211,0.1,1000.0,2.5,3808000,3142,7.186861330410466e-05,0.0001,939499
3812,1211,0.1,1000.0,3.05,3812000,3145,0.0039027612656354904,0.0001,940499
3816,1211,0.1,1000.0,3.07,3816000,3148,0.0001491717412136495,0.0001,941499
3820,1211,0.1,1000.0,3.57,3820000,3152,0.0032235663384199142,0.0001,942499
3824,1211,0.1,1000.0,3.76,3824000,3155,0.009121865034103394,0.0001,943499
3828,1211,0.1,1000.0,4.56,3828000,3159,0.007745354436337948,0.0001,944499
3832,1211,0.1,1000.0,4.28,3832000,3162,0.0037070729304105043,0.0001,945499
3836,1211,0.1,1000.0,3.58,3836000,3166,2.9912836907897145e-05,0.0001,946499
3840,1211,0.1,1000.0,3.35,3840000,3169,3.428653872106224e-05,0.0001,947499
3844,1211,0.1,1000.0,3.27,3844000,3172,1.6575457266299054e-05,0.0001,948499
3848,1211,0.1,1000.0,3.27,3848000,3176,3.6351797461975366e-05,0.0001,949499
3852,1211,0.1,1000.0,3.4,3852000,3179,4.460184572963044e-05,0.0001,950499
3856,1211,0.1,1000.0,2.99,3856000,3183,8.721122139832005e-05,0.0001,951499
3860,1211,0.1,1000.0,2.99,3860000,3186,9.969939856091514e-05,0.0001,952499
3864,1211,0.1,1000.0,3.06,3864000,3190,0.0005364618264138699,0.0001,953499
3868,1211,0.1,1000.0,3.06,3868000,3193,0.0063719074241817,0.0001,954499
3872,1211,0.1,1000.0,3.18,3872000,3196,0.00021368871966842562,0.0001,955499
3876,1211,0.1,1000.0,3.33,3876000,3200,0.00010525620018597692,0.0001,956499
3880,1211,0.1,1000.0,3.5,3880000,3203,0.000610866816714406,0.0001,957499
3884,1211,0.1,1000.0,3.78,3884000,3207,0.002566961571574211,0.0001,958499
3888,1210,0.1,1000.0,3.63,3888000,3210,0.00045822435640729964,0.0001,959499
3892,1210,0.1,1000.0,3.68,3892000,3214,0.0013624131679534912,0.0001,960499
3896,1210,0.1,1000.0,3.68,3896000,3217,0.004632426891475916,0.0001,961499
3900,1210,0.1,1000.0,3.68,3900000,3220,0.005471841432154179,0.0001,962499
3904,1210,0.1,1000.0,3.95,3904000,3224,0.002419907134026289,0.0001,963499
3908,1210,0.1,1000.0,4.06,3908000,3227,0.004483814351260662,0.0001,964499
3912,1210,0.1,1000.0,3.45,3912000,3230,0.0002453834458719939,0.0001,965499
3916,1210,0.1,1000.0,3.2,3916000,3234,5.3851537813898176e-05,0.0001,966499
3920,1210,0.1,1000.0,2.94,3920000,3237,9.145835065282881e-05,0.0001,967499
3924,1210,0.1,1000.0,2.81,3924000,3241,0.00011848569556605071,0.0001,968499
3928,1210,0.1,1000.0,2.16,3928000,3244,0.003050952684134245,0.0001,969499
3932,1210,0.1,1000.0,2.37,3932000,3248,8.734034781809896e-05,0.0001,970499
3936,1210,0.1,1000.0,2.56,3936000,3251,0.00012173422146588564,0.0001,971499
3940,1210,0.1,1000.0,2.86,3940000,3254,5.0630980695132166e-05,0.0001,972499
3944,1210,0.1,1000.0,2.86,3944000,3258,0.00018497691780794412,0.0001,973499
3948,1210,0.1,1000.0,2.86,3948000,3261,0.00010726794425863773,0.0001,974499
3952,1210,0.1,1000.0,2.73,3952000,3264,0.00016207540465984493,0.0001,975499
3956,1210,0.1,1000.0,2.67,3956000,3268,0.0034769950434565544,0.0001,976499
3960,1210,0.1,1000.0,2.67,3960000,3271,5.489854811457917e-05,0.0001,977499
3964,1210,0.1,1000.0,2.69,3964000,3275,0.00021379694226197898,0.0001,978499
3968,1210,0.1,1000.0,3.03,3968000,3278,0.005349165294319391,0.0001,979499
3972,1210,0.1,1000.0,3.25,3972000,3282,0.00023013624013401568,0.0001,980499
3976,1210,0.1,1000.0,3.26,3976000,3285,0.0003718278603628278,0.0001,981499
3980,1210,0.1,1000.0,3.46,3980000,3288,0.004641468171030283,0.0001,982499
3984,1210,0.1,1000.0,3.22,3984000,3292,9.048478386830539e-05,0.0001,983499
3988,1210,0.1,1000.0,3.09,3988000,3295,0.00017749481776263565,0.0001,984499
3992,1210,0.1,1000.0,3.04,3992000,3299,1.113054713641759e-05,0.0001,985499
3996,1209,0.1,1000.0,3.04,3996000,3302,1.2453824638214428e-05,0.0001,986499
4000,1209,0.1,1000.0,3.04,4000000,3305,2.7531481464393437e-05,0.0001,987499
4004,1209,0.1,1000.0,2.81,4004000,3309,2.2835942218080163e-05,0.0001,988499
4008,1209,0.1,1000.0,2.87,4008000,3312,0.00023693940602242947,0.0001,989499
4012,1209,0.1,1000.0,3.16,4012000,3316,0.0007553018513135612,0.0001,990499
4016,1209,0.1,1000.0,3.78,4016000,3319,0.006269116885960102,0.0001,991499
4020,1209,0.1,1000.0,3.76,4020000,3323,0.0087413489818573,0.0001,992499
4024,1209,0.1,1000.0,3.92,4024000,3326,0.00013461447088047862,0.0001,993499
4028,1209,0.1,1000.0,3.78,4028000,3329,0.0028347342740744352,0.0001,994499
4032,1209,0.1,1000.0,3.57,4032000,3333,0.0001360694586765021,0.0001,995499
4036,1209,0.1,1000.0,3.39,4036000,3336,0.0002230945392511785,0.0001,996499
4040,1209,0.1,1000.0,3.22,4040000,3340,0.0005176441627554595,0.0001,997499
4044,1209,0.1,1000.0,3.24,4044000,3343,0.000107437779661268,0.0001,998499
4048,1209,0.1,1000.0,3.28,4048000,3347,4.981715028407052e-05,0.0001,999499
4052,1209,0.1,1000.0,3.55,4052000,3350,0.003699054941534996,0.0001,1000499
4056,1209,0.1,1000.0,3.56,4056000,3353,0.004699268378317356,0.0001,1001499
4060,1209,0.1,1000.0,3.79,4060000,3357,0.00392898079007864,0.0001,1002499
4064,1209,0.1,1000.0,3.64,4064000,3360,0.0001379600289510563,0.0001,1003499
4068,1209,0.1,1000.0,3.64,4068000,3364,0.006388897076249123,0.0001,1004499
4072,1209,0.1,1000.0,3.3,4072000,3367,0.004002509173005819,0.0001,1005499
4076,1209,0.1,1000.0,3.49,4076000,3371,0.01512098778039217,0.0001,1006499
4080,1209,0.1,1000.0,3.44,4080000,3374,0.005532991606742144,0.0001,1007499
4084,1209,0.1,1000.0,3.47,4084000,3377,0.00029446452390402555,0.0001,1008499
4088,1208,0.1,1000.0,3.73,4088000,3381,0.003985959570854902,0.0001,1009499
4092,1208,0.1,1000.0,3.8,4092000,3384,0.00010302076407242566,0.0001,1010499
4096,1208,0.1,1000.0,4.07,4096000,3388,5.356242036214098e-05,0.0001,1011499
4100,1208,0.1,1000.0,4.22,4100000,3391,0.004267452284693718,0.0001,1012499
4104,1208,0.1,1000.0,4.29,4104000,3394,0.009300455451011658,0.0001,1013499
4108,1208,0.1,1000.0,4.26,4108000,3398,0.005466274451464415,0.0001,1014499
4112,1208,0.1,1000.0,4.85,4112000,3401,0.0035591544583439827,0.0001,1015499
4116,1208,0.1,1000.0,4.56,4116000,3405,0.003887812839820981,0.0001,1016499
4120,1208,0.1,1000.0,4.96,4120000,3408,0.0002418231451883912,0.0001,1017499
4124,1208,0.1,1000.0,5.74,4124000,3412,0.0041372571140527725,0.0001,1018499
4128,1208,0.1,1000.0,6.77,4128000,3415,0.0003562858619261533,0.0001,1019499
4132,1208,0.1,1000.0,6.81,4132000,3419,0.0004983466351404786,0.0001,1020499
4136,1208,0.1,1000.0,7.32,4136000,3422,0.00012681886437349021,0.0001,1021499
4140,1208,0.1,1000.0,7.74,4140000,3425,0.006221032701432705,0.0001,1022499
4144,1208,0.1,1000.0,7.85,4144000,3429,0.0004018103063572198,0.0001,1023499
4148,1208,0.1,1000.0,8.51,4148000,3432,0.017809754237532616,0.0001,1024499
4152,1208,0.1,1000.0,8.76,4152000,3436,0.007604519836604595,0.0001,1025499
4156,1208,0.1,1000.0,9.52,4156000,3439,0.003150584176182747,0.0001,1026499
4160,1208,0.1,1000.0,9.47,4160000,3443,0.004106198903173208,0.0001,1027499
4164,1208,0.1,1000.0,9.78,4164000,3446,0.006878975313156843,0.0001,1028499
4168,1208,0.1,1000.0,9.72,4168000,3450,0.00039951258804649115,0.0001,1029499
4172,1208,0.1,1000.0,9.9,4172000,3453,0.00020602691802196205,0.0001,1030499
4176,1208,0.1,1000.0,9.75,4176000,3456,0.00014173908857628703,0.0001,1031499
4180,1207,0.1,1000.0,9.99,4180000,3460,0.0006357282982207835,0.0001,1032499
4184,1207,0.1,1000.0,10.44,4184000,3463,0.0065063536167144775,0.0001,1033499
4188,1207,0.1,1000.0,11.07,4188000,3467,0.009516165591776371,0.0001,1034499
4192,1207,0.1,1000.0,11.84,4192000,3470,0.00719492556527257,0.0001,1035499
4196,1207,0.1,1000.0,12.43,4196000,3473,0.0021271342411637306,0.0001,1036499
4200,1207,0.1,1000.0,13.34,4200000,3477,0.015118112787604332,0.0001,1037499
4204,1207,0.1,1000.0,14.35,4204000,3480,0.011490882374346256,0.0001,1038499
4208,1207,0.1,1000.0,15.29,4208000,3484,0.0006302188849076629,0.0001,1039499
4212,1207,0.1,1000.0,15.54,4212000,3487,0.02589314989745617,0.0001,1040499
4216,1207,0.1,1000.0,16.09,4216000,3491,0.004442027769982815,0.0001,1041499
4220,1207,0.1,1000.0,16.02,4220000,3494,0.012989415787160397,0.0001,1042499
4224,1207,0.1,1000.0,15.1,4224000,3497,0.0038216784596443176,0.0001,1043499
4228,1207,0.1,1000.0,14.43,4228000,3501,0.006899937987327576,0.0001,1044499
4232,1207,0.1,1000.0,15.2,4232000,3504,0.009221892803907394,0.0001,1045499
4236,1207,0.1,1000.0,15.53,4236000,3508,0.004164158366620541,0.0001,1046499
4240,1207,0.1,1000.0,16.09,4240000,3511,0.005379750393331051,0.0001,1047499
4244,1207,0.1,1000.0,16.51,4244000,3514,0.009845905937254429,0.0001,1048499
4248,1207,0.1,1000.0,16.66,4248000,3518,0.00814183708280325,0.0001,1049499
4252,1207,0.1,1000.0,17.23,4252000,3521,0.011554807424545288,0.0001,1050499
4256,1207,0.1,1000.0,17.07,4256000,3525,0.011469581164419651,0.0001,1051499
4260,1207,0.1,1000.0,17.07,4260000,3528,0.011894464492797852,0.0001,1052499
4264,1207,0.1,1000.0,17.26,4264000,3532,0.0002613907854538411,0.0001,1053499
4268,1207,0.1,1000.0,16.98,4268000,3535,0.0053303176537156105,0.0001,1054499
4272,1207,0.1,1000.0,17.49,4272000,3538,0.008549248799681664,0.0001,1055499
4276,1207,0.1,1000.0,17.3,4276000,3542,0.0012374517973512411,0.0001,1056499
4280,1207,0.1,1000.0,16.89,4280000,3545,0.007469152100384235,0.0001,1057499
4284,1207,0.1,1000.0,16.46,4284000,3549,6.09709313721396e-05,0.0001,1058499
4288,1206,0.1,1000.0,15.57,4288000,3552,5.975896056042984e-05,0.0001,1059499
4292,1206,0.1,1000.0,14.81,4292000,3555,0.001011827145703137,0.0001,1060499
4296,1206,0.1,1000.0,14.06,4296000,3559,7.96237145550549e-05,0.0001,1061499
4300,1206,0.1,1000.0,13.21,4300000,3562,0.00018304045079275966,0.0001,1062499
4304,1206,0.1,1000.0,12.43,4304000,3566,0.00014234092668630183,0.0001,1063499
4308,1206,0.1,1000.0,12.05,4308000,3569,0.004045536275953054,0.0001,1064499
4312,1206,0.1,1000.0,11.75,4312000,3573,0.01050436682999134,0.0001,1065499
4316,1206,0.1,1000.0,11.28,4316000,3576,0.01451986376196146,0.0001,1066499
4320,1206,0.1,1000.0,11.27,4320000,3579,0.004147341940551996,0.0001,1067499
4324,1206,0.1,1000.0,11.72,4324000,3583,0.00015638118202332407,0.0001,1068499
4328,1206,0.1,1000.0,11.43,4328000,3586,0.00015483498282264918,0.0001,1069499
4332,1206,0.1,1000.0,10.62,4332000,3590,1.8526825442677364e-05,0.0001,1070499
4336,1206,0.1,1000.0,9.77,4336000,3593,2.461927397234831e-05,0.0001,1071499
4340,1206,0.1,1000.0,8.93,4340000,3597,8.618534775450826e-05,0.0001,1072499
4344,1206,0.1,1000.0,8.97,4344000,3600,0.010862438008189201,0.0001,1073499
4348,1206,0.1,1000.0,8.14,4348000,3603,0.00777037488296628,0.0001,1074499
4352,1206,0.1,1000.0,7.52,4352000,3607,0.00014716418809257448,0.0001,1075499
4356,1206,0.1,1000.0,6.86,4356000,3610,6.218759517651051e-05,0.0001,1076499
4360,1206,0.1,1000.0,7.2,4360000,3614,0.007808138616383076,0.0001,1077499
4364,1206,0.1,1000.0,6.91,4364000,3617,0.014781322330236435,0.0001,1078499
4368,1206,0.1,1000.0,7.79,4368000,3620,0.011580143123865128,0.0001,1079499
4372,1206,0.1,1000.0,7.99,4372000,3624,0.012960199266672134,0.0001,1080499
4376,1206,0.1,1000.0,8.64,4376000,3627,0.027845855802297592,0.0001,1081499
4380,1206,0.1,1000.0,9.41,4380000,3631,0.0077119916677474976,0.0001,1082499
4384,1206,0.1,1000.0,10.1,4384000,3634,0.01865197904407978,0.0001,1083499
4388,1206,0.1,1000.0,10.69,4388000,3638,0.011794693768024445,0.0001,1084499
4392,1206,0.1,1000.0,11.25,4392000,3641,0.00025289057521149516,0.0001,1085499
4396,1206,0.1,1000.0,11.14,4396000,3644,0.007593459449708462,0.0001,1086499
4400,1205,0.1,1000.0,11.47,4400000,3648,0.00016838843293953687,0.0001,1087499
4404,1205,0.1,1000.0,11.92,4404000,3651,0.004809485748410225,0.0001,1088499
4408,1205,0.1,1000.0,11.46,4408000,3655,0.003957405686378479,0.0001,1089499
4412,1205,0.1,1000.0,10.61,4412000,3658,0.005744882393628359,0.0001,1090499
4416,1205,0.1,1000.0,10.44,4416000,3662,0.0001100567023968324,0.0001,1091499
4420,1205,0.1,1000.0,10.19,4420000,3665,0.001047313679009676,0.0001,1092499
4424,1205,0.1,1000.0,10.21,4424000,3669,0.004749838728457689,0.0001,1093499
4428,1205,0.1,1000.0,10.95,4428000,3672,0.005519609898328781,0.0001,1094499
4432,1205,0.1,1000.0,11.42,4432000,3675,0.006294962950050831,0.0001,1095499
4436,1205,0.1,1000.0,11.42,4436000,3679,0.00426076352596283,0.0001,1096499
4440,1205,0.1,1000.0,11.38,4440000,3682,9.479044820182025e-05,0.0001,1097499
4444,1205,0.1,1000.0,10.97,4444000,3686,0.00020329623657744378,0.0001,1098499
4448,1205,0.1,1000.0,11.41,4448000,3689,0.00013449013931676745,0.0001,1099499
4452,1205,0.1,1000.0,11.52,4452000,3692,0.00033301589428447187,0.0001,1100499
4456,1205,0.1,1000.0,12.42,4456000,3696,0.002770507475361228,0.0001,1101499
4460,1205,0.1,1000.0,12.94,4460000,3699,0.001061785500496626,0.0001,1102499
4464,1205,0.1,1000.0,13.49,4464000,3703,0.004291554447263479,0.0001,1103499
4468,1205,0.1,1000.0,13.09,4468000,3706,0.006229626480489969,0.0001,1104499
4472,1205,0.1,1000.0,13.0,4472000,3710,0.004592574667185545,0.0001,1105499
4476,1205,0.1,1000.0,12.98,4476000,3713,0.007729505188763142,0.0001,1106499
4480,1205,0.1,1000.0,13.13,4480000,3716,0.00545419380068779,0.0001,1107499
4484,1205,0.1,1000.0,13.15,4484000,3720,0.018435465171933174,0.0001,1108499
4488,1205,0.1,1000.0,13.38,4488000,3723,0.008044172078371048,0.0001,1109499
4492,1205,0.1,1000.0,13.82,4492000,3727,0.011759191751480103,0.0001,1110499
4496,1205,0.1,1000.0,14.38,4496000,3730,0.010712593793869019,0.0001,1111499
4500,1205,0.1,1000.0,14.12,4500000,3733,0.0039636073634028435,0.0001,1112499
4504,1205,0.1,1000.0,13.44,4504000,3737,7.936949259601533e-05,0.0001,1113499
4508,1205,0.1,1000.0,13.2,4508000,3740,4.3355517846066505e-05,0.0001,1114499
4512,1205,0.1,1000.0,13.24,4512000,3744,4.163893754594028e-05,0.0001,1115499
4516,1205,0.1,1000.0,13.0,4516000,3747,9.118108209804632e-06,0.0001,1116499
4520,1205,0.1,1000.0,12.71,4520000,3750,8.960492414189503e-05,0.0001,1117499
4524,1204,0.1,1000.0,12.84,4524000,3754,9.427664917893708e-05,0.0001,1118499
4528,1204,0.1,1000.0,13.08,4528000,3757,0.002014611382037401,0.0001,1119499
4532,1204,0.1,1000.0,13.67,4532000,3761,0.007672556675970554,0.0001,1120499
4536,1204,0.1,1000.0,13.82,4536000,3764,0.01158216968178749,0.0001,1121499
4540,1204,0.1,1000.0,13.92,4540000,3768,0.008499369956552982,0.0001,1122499
4544,1204,0.1,1000.0,14.42,4544000,3771,0.010084186680614948,0.0001,1123499
4548,1204,0.1,1000.0,14.3,4548000,3774,0.007779234554618597,0.0001,1124499
4552,1204,0.1,1000.0,13.72,4552000,3778,0.0013904173392802477,0.0001,1125499
4556,1204,0.1,1000.0,13.29,4556000,3781,0.005186388734728098,0.0001,1126499
4560,1204,0.1,1000.0,12.25,4560000,3785,0.00783994235098362,0.0001,1127499
4564,1204,0.1,1000.0,11.45,4564000,3788,0.00021273033053148538,0.0001,1128499
4568,1204,0.1,1000.0,10.97,4568000,3792,2.556903928052634e-05,0.0001,1129499
4572,1204,0.1,1000.0,10.38,4572000,3795,3.425853356020525e-05,0.0001,1130499
4576,1204,0.1,1000.0,9.74,4576000,3799,0.0001804767525754869,0.0001,1131499
4580,1204,0.1,1000.0,8.71,4580000,3802,0.00017758278409019113,0.0001,1132499
4584,1204,0.1,1000.0,8.09,4584000,3805,0.0003872198867611587,0.0001,1133499
4588,1204,0.1,1000.0,7.49,4588000,3809,0.0010390841634944081,0.0001,1134499
4592,1204,0.1,1000.0,6.41,4592000,3812,0.0033103926107287407,0.0001,1135499
4596,1204,0.1,1000.0,5.91,4596000,3816,0.000291293952614069,0.0001,1136499
4600,1204,0.1,1000.0,5.63,4600000,3819,0.00035020546056330204,0.0001,1137499
4604,1204,0.1,1000.0,5.53,4604000,3823,0.00012614311708603054,0.0001,1138499
4608,1204,0.1,1000.0,5.63,4608000,3826,0.0002650776004884392,0.0001,1139499
4612,1204,0.1,1000.0,5.96,4612000,3830,0.0036987210623919964,0.0001,1140499
4616,1204,0.1,1000.0,6.09,4616000,3833,0.00026079820236191154,0.0001,1141499
4620,1204,0.1,1000.0,6.22,4620000,3836,0.00019727688049897552,0.0001,1142499
4624,1204,0.1,1000.0,5.89,4624000,3840,0.000482033530715853,0.0001,1143499
4628,1204,0.1,1000.0,5.01,4628000,3843,0.00046092981938272715,0.0001,1144499
4632,1204,0.1,1000.0,4.23,4632000,3847,0.003754809033125639,0.0001,1145499
4636,1204,0.1,1000.0,4.24,4636000,3850,0.0001417467719875276,0.0001,1146499
4640,1203,0.1,1000.0,4.32,4640000,3853,0.0005520113045349717,0.0001,1147499
4644,1203,0.1,1000.0,3.93,4644000,3857,0.0043673040345311165,0.0001,1148499
4648,1203,0.1,1000.0,3.98,4648000,3860,0.0038790060207247734,0.0001,1149499
4652,1203,0.1,1000.0,4.16,4652000,3864,0.00392988882958889,0.0001,1150499
4656,1203,0.1,1000.0,3.69,4656000,3867,0.0005834314506500959,0.0001,1151499
4660,1203,0.1,1000.0,4.07,4660000,3871,0.001751947682350874,0.0001,1152499
4664,1203,0.1,1000.0,4.07,4664000,3874,0.0033192874398082495,0.0001,1153499
4668,1203,0.1,1000.0,4.3,4668000,3878,0.00012648639676626772,0.0001,1154499
4672,1203,0.1,1000.0,4.09,4672000,3881,0.007482243701815605,0.0001,1155499
4676,1203,0.1,1000.0,4.09,4676000,3885,5.614186011371203e-05,0.0001,1156499
4680,1203,0.1,1000.0,4.09,4680000,3888,3.316050788271241e-05,0.0001,1157499
4684,1203,0.1,1000.0,4.28,4684000,3891,0.00013254123041406274,0.0001,1158499
4688,1203,0.1,1000.0,4.9,4688000,3895,0.007719292305409908,0.0001,1159499
4692,1203,0.1,1000.0,5.59,4692000,3898,0.014967410825192928,0.0001,1160499
4696,1203,0.1,1000.0,6.47,4696000,3902,0.007879470475018024,0.0001,1161499
4700,1203,0.1,1000.0,6.99,4700000,3905,0.005290137603878975,0.0001,1162499
4704,1203,0.1,1000.0,7.72,4704000,3909,0.0037038116715848446,0.0001,1163499
4708,1203,0.1,1000.0,8.32,4708000,3912,0.003985211253166199,0.0001,1164499
4712,1203,0.1,1000.0,8.75,4712000,3916,0.008927484974265099,0.0001,1165499
4716,1203,0.1,1000.0,8.9,4716000,3919,0.007803258486092091,0.0001,1166499
4720,1203,0.1,1000.0,8.77,4720000,3922,0.003974905237555504,0.0001,1167499
4724,1203,0.1,1000.0,8.47,4724000,3926,0.0021149420645087957,0.0001,1168499
4728,1203,0.1,1000.0,8.29,4728000,3929,0.00017464076518081129,0.0001,1169499
4732,1203,0.1,1000.0,8.05,4732000,3933,0.0002835765480995178,0.0001,1170499
4736,1203,0.1,1000.0,8.38,4736000,3936,0.00010448145621921867,0.0001,1171499
4740,1203,0.1,1000.0,8.15,4740000,3940,0.0004772949614562094,0.0001,1172499
4744,1202,0.1,1000.0,8.08,4744000,3943,0.0011479244567453861,0.0001,1173499
4748,1202,0.1,1000.0,8.15,4748000,3946,0.015662608668208122,0.0001,1174499
4752,1202,0.1,1000.0,8.08,4752000,3950,0.0063069588504731655,0.0001,1175499
4756,1202,0.1,1000.0,8.08,4756000,3953,0.005604946985840797,0.0001,1176499
4760,1202,0.1,1000.0,8.54,4760000,3957,0.004604554269462824,0.0001,1177499
4764,1202,0.1,1000.0,9.19,4764000,3960,0.006334155797958374,0.0001,1178499
4768,1202,0.1,1000.0,9.9,4768000,3963,0.005316663067787886,0.0001,1179499
4772,1202,0.1,1000.0,10.4,4772000,3967,0.01055113971233368,0.0001,1180499
4776,1202,0.1,1000.0,11.42,4776000,3970,0.018633104860782623,0.0001,1181499
4780,1202,0.1,1000.0,12.05,4780000,3974,0.003504264634102583,0.0001,1182499
4784,1202,0.1,1000.0,11.68,4784000,3977,0.007651415653526783,0.0001,1183499
4788,1202,0.1,1000.0,11.29,4788000,3980,0.003613511798903346,0.0001,1184499
4792,1202,0.1,1000.0,10.78,4792000,3984,0.0005795718170702457,0.0001,1185499
4796,1202,0.1,1000.0,10.09,4796000,3987,4.083762178197503e-05,0.0001,1186499
4800,1202,0.1,1000.0,9.57,4800000,3991,0.008665652014315128,0.0001,1187499
4804,1202,0.1,1000.0,9.04,4804000,3994,0.003989386837929487,0.0001,1188499
4808,1202,0.1,1000.0,8.34,4808000,3997,6.205069075804204e-05,0.0001,1189499
4812,1202,0.1,1000.0,7.72,4812000,4001,0.008690333925187588,0.0001,1190499
4816,1202,0.1,1000.0,7.91,4816000,4004,0.004305669106543064,0.0001,1191499
4820,1202,0.1,1000.0,8.46,4820000,4008,0.004229308571666479,0.0001,1192499
4824,1202,0.1,1000.0,9.42,4824000,4011,0.008659934625029564,0.0001,1193499
4828,1202,0.1,1000.0,10.5,4828000,4015,0.0002204858319601044,0.0001,1194499
4832,1202,0.1,1000.0,11.27,4832000,4018,0.015858016908168793,0.0001,1195499
4836,1202,0.1,1000.0,11.47,4836000,4021,0.011590609326958656,0.0001,1196499
4840,1202,0.1,1000.0,11.92,4840000,4025,0.004089584574103355,0.0001,1197499
4844,1202,0.1,1000.0,12.11,4844000,4028,0.006356473080813885,0.0001,1198499
4848,1202,0.1,1000.0,11.65,4848000,4032,0.00024065838078968227,0.0001,1199499
4852,1202,0.1,1000.0,11.54,4852000,4035,7.806353823980317e-05,0.0001,1200499
4856,1202,0.1,1000.0,11.54,4856000,4038,8.86018606252037e-05,0.0001,1201499
4860,1202,0.1,1000.0,10.91,4860000,4042,0.00374133069999516,0.0001,1202499
